18.8858	5.42E+08	0.5	4	4
18.88739	3.34E+09	0.4	4	6
20.21499	1.40E+09	0.25	4	4
20.21862	7.21E+09	0.18	4	6
20.24947	1.59E+10	0.18	4	2
20.2721	6.72E+09	0.25	4	2
20.27645	1.26E+10	0.18	4	4
21.42237	5.16E+09	0.18	4	4
21.45885	3.33E+09	0.18	4	2
21.5047	4.49E+09	0.25	4	4
21.5082	6.06E+09	0.25	4	6
21.5228	1.65E+09	0.4	4	4
21.5324	6.36E+07	0.5	4	2
21.534	5.31E+09	0.18	4	6
21.54819	6.98E+08	0.4	4	4
21.5659	2.21E+09	0.25	4	6
21.7043	1.23E+07	0.25	4	2
21.7114	2.44E+07	0.18	4	4
21.71982	6.79E+06	0.25	4	6
22.98693	2.91E+09	0.25	4	2
25.05168	6.10E+08	0.07	4	4
25.05168	4.49E+09	0.07	4	6
26.68965	3.90E+09	0.07	4	2
26.76458	9.67E+09	0.07	4	4
27.2076	1.27E+06	0.5	4	2
27.24492	3.37E+07	0.25	4	4
27.3103	2.04E+06	0.4	4	6
37.8136	8.42E+09	0.07	4	2
