70.72	8.75E+06	0.03	2	4
70.72	8.76E+06	0.03	2	2
71.46	1.47E+07	0.03	2	2
71.46	1.47E+07	0.03	2	4
72.571	2.03E+07	0.03	2	4
72.571	2.03E+07	0.03	2	2
74.3579	3.30E+07	0.03	2	4
74.3579	3.30E+07	0.03	2	2
77.5375	5.50E+07	0.03	2	4
77.5375	5.50E+07	0.03	2	2
84.2057	9.76E+07	0.03	2	4
84.2057	9.79E+07	0.03	2	2
103.6271	1.72E+08	0.01	2	4
313.04219	1.13E+08	0.001	2	4
313.10667	1.13E+08	0.001	2	2
