116.202	6.90E+07	0.25	7	9
116.332	6.20E+07	0.25	7	7
116.421	5.70E+07	0.25	7	5
119.717	5.40E+08	0.18	7	9
119.938	5.40E+08	0.18	7	7
120.1124	5.40E+08	0.18	7	5
229.8953	8.60E+05	0.25	7	5
230.5003	1.46E+06	0.18	7	7
257.61038	2.80E+08	0.02	7	9
259.372098	2.76E+08	0.02	7	7
260.568029	2.69E+08	0.02	7	5
