94.518746	3.80E+08	0.18	1	3
110.7941	3.40E+06	0.75	1	3
110.9043	6.00E+06	0.75	1	3
111.041	5.00E+06	0.75	1	3
111.2265	6.00E+06	0.75	1	3
111.4631	8.00E+06	0.75	1	3
111.7874	1.10E+07	0.75	1	3
112.1487	1.50E+06	0.18	1	3
112.1487	1.70E+06	0.18	1	3
112.17	4.00E+05	0.25	1	3
112.2443	9.00E+06	0.18	1	3
112.2506	2.00E+06	0.18	1	3
112.8067	2.40E+06	0.18	1	3
112.8501	6.00E+05	0.25	1	3
112.918	1.35E+07	0.1	1	3
112.931	3.50E+06	0.18	1	3
113.8382	4.10E+06	0.18	1	3
113.9086	9.30E+05	0.25	1	3
113.9792	2.11E+07	0.1	1	3
114.0011	6.10E+06	0.18	1	3
115.5805	8.20E+06	0.18	1	3
115.6186	1.35E+06	0.18	1	3
115.7167	1.50E+06	0.18	1	3
115.7909	3.52E+07	0.07	1	3
115.8332	1.09E+07	0.1	1	3
118.8835	1.95E+07	0.1	1	3
119.002	9.10E+05	0.18	1	3
119.2218	2.20E+06	0.25	1	3
119.302	6.40E+07	0.07	1	3
119.4028	1.94E+07	0.03	1	3
126.0736	5.50E+07	0.1	1	3
127.0146	4.50E+05	0.1	1	3
127.6485	5.00E+06	0.18	1	3
127.725	1.26E+08	0.01	1	3
128.0134	3.55E+07	0.07	1	3
132.88332	7.30E+07	0.1	1	3
156.030827	6.54E+07	0.03	1	3
161.3375	3.60E+04	0.1	1	3
165.692821	1.16E+08	0.03	1	3
