254.0824	2.60E+06	0.1	3	5
255.5789	6.90E+07	0.07	3	3
256.3192	2.70E+08	0.07	3	1
324.4162	2.20E+06	0.75	3	3
335.2066	1.60E+06	0.18	3	5
336.1257	3.40E+07	0.07	3	3
336.1926	1.17E+08	0.07	3	1
356.7702	3.50E+07	0.07	3	5
358.0928	1.23E+08	0.07	3	3
364.2782	1.13E+08	0.07	3	5
383.308	8.80E+05	0.1	3	5
