193.4535	2.50E+07	0.18	9	7
193.72683	2.20E+07	0.18	9	7
213.20171	7.60E+06	0.18	9	9
213.85924	2.80E+06	0.4	9	7
216.67732	2.70E+08	0.4	9	7
225.07902	1.23E+06	0.18	9	9
225.95101	5.66E+06	0.07	9	11
227.60257	1.25E+07	0.4	9	7
229.81688	3.09E+07	0.4	9	9
235.0413	1.61E+05	0.5	9	7
244.77093	3.30E+06	0.4	9	7
246.26471	5.85E+07	0.18	9	9
247.31566	2.75E+06	0.07	9	9
248.32707	4.80E+08	0.1	9	11
248.63725	3.08E+06	0.07	9	7
250.11318	6.75E+07	0.18	9	7
252.28493	2.13E+08	0.1	9	9
261.87105	5.21E+05	0.1	9	7
269.0068	2.53E+05	0.18	9	7
271.90272	1.42E+08	0.07	9	7
272.5016	3.10E+04	0.4	9	9
279.50045	9.29E+04	0.18	9	9
280.72437	1.67E+05	0.5	9	7
282.56873	8.79E+04	0.18	9	11
283.54562	3.24E+05	0.18	9	9
287.4172	9.30E+05	0.1	9	11
291.21571	2.61E+06	0.5	9	7
293.69032	1.40E+07	0.18	9	9
296.6898	2.72E+07	0.03	9	11
298.35695	2.79E+07	0.03	9	7
302.06388	7.59E+07	0.1	9	9
314.32424	1.27E+04	0.18	9	7
319.1659	2.37E+05	0.1	9	7
319.32257	4.43E+05	0.1	9	9
344.06057	1.71E+07	0.1	9	7
364.93027	4.50E+04	0.18	9	7
367.99131	1.38E+06	0.03	9	9
371.99345	1.62E+07	0.03	9	11
382.44435	2.83E+06	0.03	9	7
385.99111	9.69E+06	0.03	9	9
413.4336	1.06E+03	0.18	9	7
421.61835	1.84E+04	0.03	9	9
434.72333	1.23E+02	0.03	9	9
437.59298	2.95E+04	0.03	9	11
506.00787	1.38E+02	0.18	9	7
511.04128	4.93E+03	0.03	9	9
516.62819	1.45E+03	0.03	9	11
