102.0757	2.80E+07	0.5	9	7
103.156	4.00E+06	0.75	9	11
103.2185	1.30E+06	0.75	9	9
104.1917	5.00E+06	0.75	9	9
118.7413	4.50E+07	0.5	9	7
141.9268	4.00E+06	0.75	9	7
142.4778	3.60E+07	0.5	9	9
144.80178	3.20E+07	0.4	9	7
146.6212	7.90E+07	0.1	9	11
148.09545	4.70E+07	0.1	9	7
151.474	4.20E+06	0.5	9	7
153.434	1.80E+06	0.75	9	7
153.4813	7.00E+06	0.5	9	9
153.9456	4.40E+06	0.5	9	11
154.79445	2.50E+07	0.5	9	11
155.27625	3.21E+07	0.1	9	9
155.3759	1.30E+07	0.5	9	7
156.75767	2.00E+07	0.5	9	9
157.26492	4.20E+07	0.1	9	7
157.45503	6.70E+07	0.1	9	9
157.8679	2.70E+06	0.75	9	7
157.96	2.30E+06	0.25	9	11
194.12852	7.70E+07	0.1	9	7
198.48447	6.80E+06	0.4	9	7
201.151622	6.10E+07	0.07	9	9
202.575944	2.03E+07	0.25	9	9
205.88169	9.70E+06	0.1	9	11
209.10562	5.00E+05	0.75	9	9
211.14488	1.90E+06	0.4	9	11
220.29876	4.00E+05	0.75	9	9
