119.5	1.00E+09	0.75	4	6
120.885	4.33E+06	0.75	4	6
124.1905	1.22E+07	0.4	4	2
124.716	1.36E+07	0.4	4	6
126.28596	1.48E+07	0.4	4	2
127.07821	2.54E+07	0.25	4	6
127.07821	6.70E+06	0.4	4	4
129.56526	3.46E+08	0.18	4	4
129.61738	1.46E+08	0.25	4	2
130.34295	2.95E+07	0.4	4	2
131.65423	7.89E+07	0.25	4	6
131.66183	2.10E+07	0.25	4	4
131.66183	2.37E+06	0.5	4	2
138.15521	5.42E+05	0.5	4	2
138.84347	5.54E+05	0.5	4	4
140.15136	7.48E+07	0.25	4	2
142.50301	3.79E+08	0.18	4	6
142.51882	9.48E+07	0.25	4	4
142.5219	1.05E+07	0.4	4	2
144.42967	2.59E+06	0.4	4	4
147.2972	3.73E+07	0.4	4	6
147.39948	1.96E+08	0.18	4	6
147.438	4.88E+07	0.25	4	4
147.45715	5.39E+06	0.4	4	2
180.73108	3.27E+08	0.18	4	2
190.02863	7.09E+04	0.4	4	4
