299.2108	3.16E+03	0.18	2	4
299.2215	2.12E+03	0.18	2	2
303.4751	6.74E+03	0.1	2	4
303.4911	4.78E+03	0.18	2	2
310.1791	1.62E+04	0.07	2	4
310.2051	1.22E+04	0.18	2	2
321.7151	5.01E+04	0.07	2	4
321.7615	4.00E+04	0.18	2	2
344.6376	1.65E+05	0.07	2	4
344.7376	1.45E+05	0.18	2	2
404.4136	1.15E+06	0.03	2	4
404.7208	1.07E+06	0.07	2	2
766.489913	3.78E+07	0.001	2	4
769.896456	3.73E+07	0.001	2	2
